filename,store,date,total,items,raw_text
X51005441408.jpg,32 PUB & BISTRO own by CNU TRADING,10-03-2018,,"SR (@ 6%) 71.95, 10.15","32 PUB & BISTRO own by CNU TRADING
78, JALAN SS21/62,
DAMANSARA UTAMA,
47400 PETALING JAYA.
(GST Reg. No : 000416321536)

Tax Invoice

Table 5

INV No. 504233 Pax(s): 0
Date +: 10-03-2018 23:03:06
Cashier: CHEN
Descr int ion aty U.price Total TAX
HEINEKE N (5 BT i)

2% 36.00 190. 00 §k

Total a st):
GST Payable:
Total (Inclusive of GST):

TOTAL: ©

Clcesa: 0 11-03-2018 00: 92: 02
Server: CHEN

CASH : 200. 00
CHANGE : 10. 00
GST Summary Anount (RM). Tae (RM)
SR (@ 6%) 71.95, 10.15

kK

KKK Tanke You kx
~ Dia A.

"
X51005442322.jpg,RESTAURANT,,269.40,fox: 0.00 0.00,"RESTAURANT
TONY ROMA'S AEON TEBRAU CITY
GRAND COMPANIONS SDN BHD (285560-H)
LOT G112, AEON MALL TEBRAU CITY
NO 1 JALAN DESA TEBRAU
81100 JOHOR BAHRU

Tel: 07-3510749
Website: maw. tonyromas .com. my
Facebook: was. facebook .com/TRNALAYSTA
GST 10:000436699136

2 RI 1014 FAZLIN

Chk 65991 Guest3
03 Mar 19 05:16:55 PH

TBL43 / 1

1 WY STRIP 67.67 5
Hedium Wel
RANCH BEANS
SLAW
1 NY STRIP 67.67 $
Hedium
FR ROASTED YEGE
BAKED POTATO
Loaded
1 RY STREP 67.67 $
Hedium Wel]
FR ROASTED YEGE
FF
ICE LATTE
TUP
PEPSI

Subtotal
10% Srv Chg
GST O6%

Total 269.40

RH 10 GFF FOR A MINIMUM OF RM SO SPENT
ON YOUR NEXT VISIT TO TONY ROMA'S Jt
GO TO :iWH. TONYCARES COM
PLEASE TELL US HOW WE ARE DOING

Store # 0217

SURVEY VALIDATION CODE _. =
This Receipt With Validation Code Is
From Date of Receipt
per visit.

Amount (RM) GSTCRM)
ST G6%: 254.17 bea
fox: 0.00 0.00

"
X51005442322.jpg,RESTAURANT,,269.40,fox: 0.00 0.00,"RESTAURANT
TONY ROMA'S AEON TEBRAU CITY
GRAND COMPANIONS SDN BHD (285560-H)
LOT G112, AEON MALL TEBRAU CITY
NO 1 JALAN DESA TEBRAU
81100 JOHOR BAHRU

Tel: 07-3510749
Website: maw. tonyromas .com. my
Facebook: was. facebook .com/TRNALAYSTA
GST 10:000436699136

2 RI 1014 FAZLIN

Chk 65991 Guest3
03 Mar 19 05:16:55 PH

TBL43 / 1

1 WY STRIP 67.67 5
Hedium Wel
RANCH BEANS
SLAW
1 NY STRIP 67.67 $
Hedium
FR ROASTED YEGE
BAKED POTATO
Loaded
1 RY STREP 67.67 $
Hedium Wel]
FR ROASTED YEGE
FF
ICE LATTE
TUP
PEPSI

Subtotal
10% Srv Chg
GST O6%

Total 269.40

RH 10 GFF FOR A MINIMUM OF RM SO SPENT
ON YOUR NEXT VISIT TO TONY ROMA'S Jt
GO TO :iWH. TONYCARES COM
PLEASE TELL US HOW WE ARE DOING

Store # 0217

SURVEY VALIDATION CODE _. =
This Receipt With Validation Code Is
From Date of Receipt
per visit.

Amount (RM) GSTCRM)
ST G6%: 254.17 bea
fox: 0.00 0.00

"
X51005442327.jpg,No20!,,8.60,$4.40 4 $4.40 | $0.50 1 $0.50 | $3.70 i $3.70 | GST @E%: $0.48 | cash $2.60 | Change $0.00,"No20!
UNIHAKKA INTERNATIONAL SDN BHD
418 Mar 2048 18:25
(867388-U)
42, Jalan Tampoi 7/4,Kawasan Perindustrian
‘Tampoi,81200 Johor Bahru,Johor

TAX INVOICE
Invoice # : OR18031802170364
tern oty Total
SR 1001 DO00003T- 3 Vege -
$4.40 4 $4.40
SR 100100000064-Add Vegetable
$0.50 1 $0.50
SR 1001000001 14-Add Chicken
$3.70 i $3.70

Total Amount: $8.60
GST @E%: $0.48
Nett Total: $8.60

Payment Mode Amount
cash $2.60
Change $0.00
@sT Summary Amounts) Taxts)
‘6% aT Te

GST REG #0006856195584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive Of GST)
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.convBaWangRice

Rees

is)
"
X51005442327.jpg,No20!,,8.60,$4.40 4 $4.40 | $0.50 1 $0.50 | $3.70 i $3.70 | GST @E%: $0.48 | cash $2.60 | Change $0.00,"No20!
UNIHAKKA INTERNATIONAL SDN BHD
418 Mar 2048 18:25
(867388-U)
42, Jalan Tampoi 7/4,Kawasan Perindustrian
‘Tampoi,81200 Johor Bahru,Johor

TAX INVOICE
Invoice # : OR18031802170364
tern oty Total
SR 1001 DO00003T- 3 Vege -
$4.40 4 $4.40
SR 100100000064-Add Vegetable
$0.50 1 $0.50
SR 1001000001 14-Add Chicken
$3.70 i $3.70

Total Amount: $8.60
GST @E%: $0.48
Nett Total: $8.60

Payment Mode Amount
cash $2.60
Change $0.00
@sT Summary Amounts) Taxts)
‘6% aT Te

GST REG #0006856195584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive Of GST)
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.convBaWangRice

Rees

is)
"
X51005442333.jpg,AD2 009,,6.90,$2.00 1 $2.00 | $2.70 1 $2.70 | $1.10 2 $2.20 | Nett Tota: $6.90 | CASH $8.90 | Change $0.00,"AD2 009

UNIHAKKA INTERNATIONAL SDN BHD.
27 Mar 2018 18:46
(867388-U)
42, Jalan Tampol 7/4,Kawasan Petindustian.
Tampoi,81200 Johor Bahru. Johor
TAXINVOICE
Invoice # : OR180327021 70334

Item aly Total

‘SR 100100000056-Fried Noodle (S)
$2.00 1 $2.00
SR 100100000006- Pork

$2.70 1 $2.70

SR 100100000015- Vegetable
$1.10 2 $2.20

Total Amount: $6.90
GST @6%: $0.9
Nett Tota: $6.90

Payment Mode Amount
CASH $8.90
Change $0.00
ast Summary Armourt(s} Tans)
SA= GST @O% co 038
GST REG #000656105584
BAR WANG RICE@PERMAS JAYA
(Price Inclusive O1 ST)

ThankYou & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51005442333.jpg,AD2 009,,6.90,$2.00 1 $2.00 | $2.70 1 $2.70 | $1.10 2 $2.20 | Nett Tota: $6.90 | CASH $8.90 | Change $0.00,"AD2 009

UNIHAKKA INTERNATIONAL SDN BHD.
27 Mar 2018 18:46
(867388-U)
42, Jalan Tampol 7/4,Kawasan Petindustian.
Tampoi,81200 Johor Bahru. Johor
TAXINVOICE
Invoice # : OR180327021 70334

Item aly Total

‘SR 100100000056-Fried Noodle (S)
$2.00 1 $2.00
SR 100100000006- Pork

$2.70 1 $2.70

SR 100100000015- Vegetable
$1.10 2 $2.20

Total Amount: $6.90
GST @6%: $0.9
Nett Tota: $6.90

Payment Mode Amount
CASH $8.90
Change $0.00
ast Summary Armourt(s} Tans)
SA= GST @O% co 038
GST REG #000656105584
BAR WANG RICE@PERMAS JAYA
(Price Inclusive O1 ST)

ThankYou & Come Again!
Like and Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51005442334.jpg,A03)2.&,,8.20,$7.10 1 $7.40 | $1.40 1 $1.10 | GST @6%: $0.46 | “CASH $8.20 | Change $0.00,"A03)2.&

UNIHAKKA INTERNATIONAL SDN BHD
26 Mar 2018 18:14
(867388-U)
42, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18032602170324
Item aty Total
“SR 100700000035- 1 Meat + 3 Vege
$7.10 1 $7.40
‘SR 100100000015- Vegetable
$1.40 1 $1.10

Total Amount: $8.20
GST @6%: $0.46
Nett Total: $8.20

Payment Mode Amount

“CASH $8.20

Change $0.00

ast Summary ‘Anount(s) Texts)

SR = GST @6H 7 048
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive Of GST)
Thank You & Come Again!

Like andi Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51005442334.jpg,A03)2.&,,8.20,$7.10 1 $7.40 | $1.40 1 $1.10 | GST @6%: $0.46 | “CASH $8.20 | Change $0.00,"A03)2.&

UNIHAKKA INTERNATIONAL SDN BHD
26 Mar 2018 18:14
(867388-U)
42, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18032602170324
Item aty Total
“SR 100700000035- 1 Meat + 3 Vege
$7.10 1 $7.40
‘SR 100100000015- Vegetable
$1.40 1 $1.10

Total Amount: $8.20
GST @6%: $0.46
Nett Total: $8.20

Payment Mode Amount

“CASH $8.20

Change $0.00

ast Summary ‘Anount(s) Texts)

SR = GST @6H 7 048
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive Of GST)
Thank You & Come Again!

Like andi Follow Us on Facebook!
Facebook.com/BarWangRice
"
X51005442338.jpg,PAGAR NERD JTW SENG,18/03/18,28.80,GR GST 0.07 | 100.00 | 71.40 | SR (86%)) 1.20 0.07,"PAGAR NERD JTW SENG
379, JALAN PERMAS SATU,
BANOAR BARU PERNAS JAVA
91750 PLENTONG, JOHOR.

TEL + O7-4874904

(00, NG, JMO195368-D)

(GST NO, 000150511616)

60040 18/03/1E
CASHTER?

TAKIN
Cash

i LES 2.20 2Rt
1 LYK OMEGA PLUS 1D O70 2RL
1 VEGETABLES 1,00 2RL
i VEGETABLES 2.00 ZRL
1 8.00 ZR
i §.G0 ZRi.
1 1,20 §R
Tten Count 7
SUBTOTAL: 28.80
' 2) <,
TLiRM 28 .60
GR GST 0.07

Payment Details -~---+--=
100.00
71.40

18/03/18 (9:03 #902-15500408

CASHTER2

GST Summary Amount BM) Tax( RN)

SR (86%)) 1.20 0.07
27.40 0,09

IRL (80%)

"
X51005442338.jpg,PAGAR NERD JTW SENG,18/03/18,28.80,GR GST 0.07 | 100.00 | 71.40 | SR (86%)) 1.20 0.07,"PAGAR NERD JTW SENG
379, JALAN PERMAS SATU,
BANOAR BARU PERNAS JAVA
91750 PLENTONG, JOHOR.

TEL + O7-4874904

(00, NG, JMO195368-D)

(GST NO, 000150511616)

60040 18/03/1E
CASHTER?

TAKIN
Cash

i LES 2.20 2Rt
1 LYK OMEGA PLUS 1D O70 2RL
1 VEGETABLES 1,00 2RL
i VEGETABLES 2.00 ZRL
1 8.00 ZR
i §.G0 ZRi.
1 1,20 §R
Tten Count 7
SUBTOTAL: 28.80
' 2) <,
TLiRM 28 .60
GR GST 0.07

Payment Details -~---+--=
100.00
71.40

18/03/18 (9:03 #902-15500408

CASHTER2

GST Summary Amount BM) Tax( RN)

SR (86%)) 1.20 0.07
27.40 0,09

IRL (80%)

"
X51005442341.jpg,RESTAURANT SIN,09/03/2018,,OPT.O& = RH 149.00 | DPT-O4 = RN 21.00 | RM 170.00,"RESTAURANT SIN
3-113, JL TBRAHUH SULTAN
80300 JOHOR BAHRU

JOHOR
H/P: 019-7521215
O16-7867668

09/03/2018 21:28 0001
00000047259 CASHIEROT

OPT.O& = RH 149.00
DPT-O4 = RN 21.00

CASH
RM 170.00
"
X51005442341.jpg,RESTAURANT SIN,09/03/2018,,OPT.O& = RH 149.00 | DPT-O4 = RN 21.00 | RM 170.00,"RESTAURANT SIN
3-113, JL TBRAHUH SULTAN
80300 JOHOR BAHRU

JOHOR
H/P: 019-7521215
O16-7867668

09/03/2018 21:28 0001
00000047259 CASHIEROT

OPT.O& = RH 149.00
DPT-O4 = RN 21.00

CASH
RM 170.00
"
X51005442343.jpg,YONG TAT HARDWARE TRADING,13/03/2018,,SR 8 é7s 4.08,"YONG TAT HARDWARE TRADING
(JM0292487-D)

NO 4JALAN PERJIRANAN 10,
TAMAN AIR BIRU.
81700 PASIR GUDANG,
JOHOR,
TEL: 07-2514733 FAX: 07-2614733
YONGTATSS@YAHOO.COM.MY
GST ID: 001870349055

ae TAUINVOICE
Dor No. cs0c03s862 Date: 13/03/2018
Cashier USER Time: 12:41:00

ct Tax
73.00 SR

O.8MM X 50"" X 60"" AR RED GASKET &

Total Gy” 7

Total Sales (Excluding GST)

Discount :
Total GST
Rounding
Total Sales (Inclusive of GST) +
CASH :
Change ;
GST SUMMARY a
Tax Code % Aint (F Tax (RM)
SR 8 é7s 4.08
782408

GOODS SOLD ARE NOT RETURNABLE, THANK YOU
"
X51005442343.jpg,YONG TAT HARDWARE TRADING,13/03/2018,,SR 8 é7s 4.08,"YONG TAT HARDWARE TRADING
(JM0292487-D)

NO 4JALAN PERJIRANAN 10,
TAMAN AIR BIRU.
81700 PASIR GUDANG,
JOHOR,
TEL: 07-2514733 FAX: 07-2614733
YONGTATSS@YAHOO.COM.MY
GST ID: 001870349055

ae TAUINVOICE
Dor No. cs0c03s862 Date: 13/03/2018
Cashier USER Time: 12:41:00

ct Tax
73.00 SR

O.8MM X 50"" X 60"" AR RED GASKET &

Total Gy” 7

Total Sales (Excluding GST)

Discount :
Total GST
Rounding
Total Sales (Inclusive of GST) +
CASH :
Change ;
GST SUMMARY a
Tax Code % Aint (F Tax (RM)
SR 8 é7s 4.08
782408

GOODS SOLD ARE NOT RETURNABLE, THANK YOU
"
X51005442344.jpg,YONG TAT HARDWARE TRADING,13/03/2018,95.47,"""50.88 | e138 00ST 47.17 60.00 | Rounding 0.02 | ‘Total Sales (Inclusive of G8T) : 400.90 | CASH ; 107.00 | 96.17","YONG TAT HARDWARE TRADING
(JM0292487-D}
NO 4,JALAN PERJIRANAN 10,
TAMAN AIR BIRU
81700 PASIR GUDANG.
JOHOR.
TEL: 07-2614733 FAX 07-2614733
YONGTATSO@YAHOO.COM. MY
GST IO | 001670349055

geurenyase TAX INVOK poms se
Doc No. 800085863 Date: 13/03/2018
Cashier USER Time: 12:48:00

Salesperson
(est) (G87)
SiPrice __Amaunt

""50.88

veil

1O.WING COMPASS GiB j80)
e138 00ST 47.17 60.00
*-3}4"" 12S HOLLOW PUNCH SET

2
Total Sales (Excluding G51)

&

Discount
Total GST 571
Rounding 0.02

‘Total Sales (Inclusive of G8T) : 400.90

CASH ; 107.00
Change : O10

Amt (RN)
96.17

Total: 95.47

GOODS SOLU ARE NOT RETURNABLE, THANK YOU
"
X51005442344.jpg,YONG TAT HARDWARE TRADING,13/03/2018,95.47,"""50.88 | e138 00ST 47.17 60.00 | Rounding 0.02 | ‘Total Sales (Inclusive of G8T) : 400.90 | CASH ; 107.00 | 96.17","YONG TAT HARDWARE TRADING
(JM0292487-D}
NO 4,JALAN PERJIRANAN 10,
TAMAN AIR BIRU
81700 PASIR GUDANG.
JOHOR.
TEL: 07-2614733 FAX 07-2614733
YONGTATSO@YAHOO.COM. MY
GST IO | 001670349055

geurenyase TAX INVOK poms se
Doc No. 800085863 Date: 13/03/2018
Cashier USER Time: 12:48:00

Salesperson
(est) (G87)
SiPrice __Amaunt

""50.88

veil

1O.WING COMPASS GiB j80)
e138 00ST 47.17 60.00
*-3}4"" 12S HOLLOW PUNCH SET

2
Total Sales (Excluding G51)

&

Discount
Total GST 571
Rounding 0.02

‘Total Sales (Inclusive of G8T) : 400.90

CASH ; 107.00
Change : O10

Amt (RN)
96.17

Total: 95.47

GOODS SOLU ARE NOT RETURNABLE, THANK YOU
"
X51005442346.jpg,PERNIAGAAN ZHENG HUI,16/03/2018,,(Excluded GST) Sub Total (RM) 7.56 | Discount (RM) : 0.00 | Total GST (RM) : 0.45 | Rounding (RM): 0.00 | Total (RM) : 8.00 | Ghange (RM) : 6.00,"PERNIAGAAN ZHENG HUI
JMO325955-V
NO.69 JALAN PERMAS 9/6
BANDAR BARU PERMAS JAYA
81750 JOHOR BAHRU
TEL : 07-386 7524 FAX : 07-386 3793

GST NO ; 000800589824
SIMPLIFIED TAX INVOICE

CA
Raceipt#: 6800086208
Salesperson: Date: 16/03/2018
Cashier: USER Tima. 47:34:00
— (RM) Re
tem ty RSP Amount
3034 1 7.66 7058
SR: CAR PARKING COUPON
TOTO BE
(Excluded GST) Sub Total (RM) 7.56
Discount (RM) : 0.00
Total GST (RM) : 0.45
Rounding (RM): 0.00
Total (RM) : 8.00
CASH : 8,00
Ghange (RM) : 6.00
GST SUMMARY
_Tax Cade _ Amount OST

R 6

Total :

GOODS SOLD ARE NOT RETURNABLE,
THANK YOU.

78S
"
X51005442346.jpg,PERNIAGAAN ZHENG HUI,16/03/2018,,(Excluded GST) Sub Total (RM) 7.56 | Discount (RM) : 0.00 | Total GST (RM) : 0.45 | Rounding (RM): 0.00 | Total (RM) : 8.00 | Ghange (RM) : 6.00,"PERNIAGAAN ZHENG HUI
JMO325955-V
NO.69 JALAN PERMAS 9/6
BANDAR BARU PERMAS JAYA
81750 JOHOR BAHRU
TEL : 07-386 7524 FAX : 07-386 3793

GST NO ; 000800589824
SIMPLIFIED TAX INVOICE

CA
Raceipt#: 6800086208
Salesperson: Date: 16/03/2018
Cashier: USER Tima. 47:34:00
— (RM) Re
tem ty RSP Amount
3034 1 7.66 7058
SR: CAR PARKING COUPON
TOTO BE
(Excluded GST) Sub Total (RM) 7.56
Discount (RM) : 0.00
Total GST (RM) : 0.45
Rounding (RM): 0.00
Total (RM) : 8.00
CASH : 8,00
Ghange (RM) : 6.00
GST SUMMARY
_Tax Cade _ Amount OST

R 6

Total :

GOODS SOLD ARE NOT RETURNABLE,
THANK YOU.

78S
"
X51005442361.jpg,Morganfields*,2018-03-23,593.10,+ Naughty Spare Rib - Full SR 106.90 | 1 Apple - 350m) SR 13.90 | 1 Sour Apple Mojito SR 18.90 | 1 Berry Easy SR 18.90 | {dust Rib-eye Steak SR 74.90 | 1 Fruity Garden Salad SR 21.90 | 2. HK Asahi 1+1/2 SR 77.80 | 33.57,"Morganfields*

%& Home of Suicky Bones *

Timeless Kitchenette Sdn Bhd
Company ro; 1174703-K
GST Rea no ; 0000 6771 0976
Lot 50, Floor T2,Sky Avenue Genting Highlands
Pahang, 69000 Pahang Nataysla

Guest Check

Invoice no: 000039121

Date: 2018-03-23
Gashier : Hizan Genting Server +

Open: 18:43:34 Table: 25
Pe
ibs Platter —SSS™S*~*~S*S~S~*«S «OO
+ Naughty Spare Rib - Full SR 106.90
Slab
1 Apple - 350m) SR 13.90
1 Sour Apple Mojito SR 18.90
1 Berry Easy SR 18.90
{dust Rib-eye Steak SR 74.90
1 Fruity Garden Salad SR 21.90
2. HK Asahi 1+1/2 SR 77.80
Sub-total: egg, 10
(Inclusive) GST 6% 33,57
Total +
19:32:35 Total: 593.10
33.57

0

"
X51005442361.jpg,Morganfields*,2018-03-23,593.10,+ Naughty Spare Rib - Full SR 106.90 | 1 Apple - 350m) SR 13.90 | 1 Sour Apple Mojito SR 18.90 | 1 Berry Easy SR 18.90 | {dust Rib-eye Steak SR 74.90 | 1 Fruity Garden Salad SR 21.90 | 2. HK Asahi 1+1/2 SR 77.80 | 33.57,"Morganfields*

%& Home of Suicky Bones *

Timeless Kitchenette Sdn Bhd
Company ro; 1174703-K
GST Rea no ; 0000 6771 0976
Lot 50, Floor T2,Sky Avenue Genting Highlands
Pahang, 69000 Pahang Nataysla

Guest Check

Invoice no: 000039121

Date: 2018-03-23
Gashier : Hizan Genting Server +

Open: 18:43:34 Table: 25
Pe
ibs Platter —SSS™S*~*~S*S~S~*«S «OO
+ Naughty Spare Rib - Full SR 106.90
Slab
1 Apple - 350m) SR 13.90
1 Sour Apple Mojito SR 18.90
1 Berry Easy SR 18.90
{dust Rib-eye Steak SR 74.90
1 Fruity Garden Salad SR 21.90
2. HK Asahi 1+1/2 SR 77.80
Sub-total: egg, 10
(Inclusive) GST 6% 33,57
Total +
19:32:35 Total: 593.10
33.57

0

"
X51005442366.jpg,Triple Six Point Enterprise 666,22-03-2018,,4x VS FUUI6OOm! 10.00 10.00 | 1x Apollo cake 680 6.50 | ix TG Coated 1.90 1.80 | Tendered 22.60,"Triple Six Point Enterprise 666
No 148.16 Jalan Permas 4/3 Bandar Baru Permas Jayt
Tel: 016-7574668
Receipt no: REC-0014888
Date: 22-03-2018 04:01:20 PM
Payment Type: Cash

Receipt
(Receipt No.: REC-0014868)
ary ITEM PRICE TOTAL
sasrapasecnnaincacasns tN gen AMD

4x VS FUUI6OOm! 10.00 10.00
1x Apollo cake 680 6.50

original 30s

(Disc: 0.3000)
ix TG Cashew 4.20 420

nuts mixwd

Almond smoke
ix TG Coated 1.90 1.80

coconut

peanuts

Total Amount =—n99 60
Tendered 22.60

"
X51005442366.jpg,Triple Six Point Enterprise 666,22-03-2018,,4x VS FUUI6OOm! 10.00 10.00 | 1x Apollo cake 680 6.50 | ix TG Coated 1.90 1.80 | Tendered 22.60,"Triple Six Point Enterprise 666
No 148.16 Jalan Permas 4/3 Bandar Baru Permas Jayt
Tel: 016-7574668
Receipt no: REC-0014888
Date: 22-03-2018 04:01:20 PM
Payment Type: Cash

Receipt
(Receipt No.: REC-0014868)
ary ITEM PRICE TOTAL
sasrapasecnnaincacasns tN gen AMD

4x VS FUUI6OOm! 10.00 10.00
1x Apollo cake 680 6.50

original 30s

(Disc: 0.3000)
ix TG Cashew 4.20 420

nuts mixwd

Almond smoke
ix TG Coated 1.90 1.80

coconut

peanuts

Total Amount =—n99 60
Tendered 22.60

"
X51005442375.jpg,UNIHAKKA INTERNATIONAL SDN BHD,,8.50,$5.50 | $5.50 | $3.00 1 $3.00 | GST @6%: $0.48 | CASH $8.50 | Change $0.00,"UNIHAKKA INTERNATIONAL SDN BHD
25 Mar 2018 18:28
(867388-U)
12, Jalen Tarmpoi 7/4,Kawasan Perindustian
Tampoi,81200 Johor Bahvu,Johor

TAX INVOICE
Invoice # : OR18032502170439
ltern aly Total
‘SR 100700000060- 4 Vege ~
$5.50 | $5.50
SR 100100000057-Fried Noodle (L)
$3.00 1 $3.00

Total Amount: $8.50
GST @6%: $0.48
Nett Total: $8.50

Payment Mode Amaunt

CASH $8.50

Change $0.00

Arnount($) Tax)

SR GST aoe ace 046
GST REG #000666196584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive Of GST)
Thank You & Come Again!

Uke and Follow Us on Facebook!
Facebook.comBaWangRice
"
X51005442375.jpg,UNIHAKKA INTERNATIONAL SDN BHD,,8.50,$5.50 | $5.50 | $3.00 1 $3.00 | GST @6%: $0.48 | CASH $8.50 | Change $0.00,"UNIHAKKA INTERNATIONAL SDN BHD
25 Mar 2018 18:28
(867388-U)
12, Jalen Tarmpoi 7/4,Kawasan Perindustian
Tampoi,81200 Johor Bahvu,Johor

TAX INVOICE
Invoice # : OR18032502170439
ltern aly Total
‘SR 100700000060- 4 Vege ~
$5.50 | $5.50
SR 100100000057-Fried Noodle (L)
$3.00 1 $3.00

Total Amount: $8.50
GST @6%: $0.48
Nett Total: $8.50

Payment Mode Amaunt

CASH $8.50

Change $0.00

Arnount($) Tax)

SR GST aoe ace 046
GST REG #000666196584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive Of GST)
Thank You & Come Again!

Uke and Follow Us on Facebook!
Facebook.comBaWangRice
"
X51005442376.jpg,Ap Biz,,7.60,$7.10 1 $7.10 | $0.50 1 $0.50 | GST @6%: $0.45 | CASH ‘$7.60 | Change $0.00,"Ap Biz

UNIHAKKA INTERNATIONAL SON BHD
22 Mar 2018 18:24
(887388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustian
‘Tampol,81200 Johor Bahru Johor

TAX INVOICE
Invoice # : OR18032202170428
hem aly Total
“GR 100100000036- 1 Meat + 3 Vege
$7.10 1 $7.10
SR 100100000084-Add Vegetable
$0.50 1 $0.50

Total Amount: $7.60
GST @6%: $0.45
Nett Total: $7.60

Payment Mode Amount
CASH ‘$7.60
Change $0.00
ast summary Amouri(s) Tah)
77 048

GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive 01 GST)
Thank You & Come Again!

Like and Follow Us an Facebook!
Facebook comiBarWangRice
"
X51005442376.jpg,Ap Biz,,7.60,$7.10 1 $7.10 | $0.50 1 $0.50 | GST @6%: $0.45 | CASH ‘$7.60 | Change $0.00,"Ap Biz

UNIHAKKA INTERNATIONAL SON BHD
22 Mar 2018 18:24
(887388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustian
‘Tampol,81200 Johor Bahru Johor

TAX INVOICE
Invoice # : OR18032202170428
hem aly Total
“GR 100100000036- 1 Meat + 3 Vege
$7.10 1 $7.10
SR 100100000084-Add Vegetable
$0.50 1 $0.50

Total Amount: $7.60
GST @6%: $0.45
Nett Total: $7.60

Payment Mode Amount
CASH ‘$7.60
Change $0.00
ast summary Amouri(s) Tah)
77 048

GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive 01 GST)
Thank You & Come Again!

Like and Follow Us an Facebook!
Facebook comiBarWangRice
"
X51005442378.jpg,TQFOR SHOPPING WITH myNEWS.com,23/03/2018,10.00,"CASH 20,00 MYR 20.00 | ZRL:0% GOODS: 10.00 TAX: 0.00","TQFOR SHOPPING WITH myNEWS.com
PAGOH REST AND SERVICE AREA

LOT RL, KWS REHAT & RAWAT PAGOH ARAH UTARA,
SIMPANG AMPAT PAGOH, LEBLERAYA UTARA SELATAN,,
84600,PAGOH, JOHOR

myNEWScareline : 1800 88 1231
myNEWScareline@mynews.com.sny

MYNEWS RETAIL $B(308255-X] FKA BISON STORES SB
‘TAN REG 1D CBP 000709361664

Qiy, PRICE DISC AMT.

JALAN JALAN CP""IQja fat)

02 a 10.00 0.00 10.00 ZRL
SUB TOTAL 10.00
GRAND TOTAL 10.00
CASH 20,00 MYR 20.00
CHANGE DUE 10.00
TOTAL QTY

ZRL:0% GOODS: 10.00 TAX: 0.00

23/03/2018 6:34:40 4M
BILL 18550 - 385 - 4768 - 2303180113

PRICE IS GST INCLUSIVE
"
X51005442378.jpg,TQFOR SHOPPING WITH myNEWS.com,23/03/2018,10.00,"CASH 20,00 MYR 20.00 | ZRL:0% GOODS: 10.00 TAX: 0.00","TQFOR SHOPPING WITH myNEWS.com
PAGOH REST AND SERVICE AREA

LOT RL, KWS REHAT & RAWAT PAGOH ARAH UTARA,
SIMPANG AMPAT PAGOH, LEBLERAYA UTARA SELATAN,,
84600,PAGOH, JOHOR

myNEWScareline : 1800 88 1231
myNEWScareline@mynews.com.sny

MYNEWS RETAIL $B(308255-X] FKA BISON STORES SB
‘TAN REG 1D CBP 000709361664

Qiy, PRICE DISC AMT.

JALAN JALAN CP""IQja fat)

02 a 10.00 0.00 10.00 ZRL
SUB TOTAL 10.00
GRAND TOTAL 10.00
CASH 20,00 MYR 20.00
CHANGE DUE 10.00
TOTAL QTY

ZRL:0% GOODS: 10.00 TAX: 0.00

23/03/2018 6:34:40 4M
BILL 18550 - 385 - 4768 - 2303180113

PRICE IS GST INCLUSIVE
"
X51005442379.jpg,M2116,,9.20,$8.70 4 $8.70 | $0.50 1 $0.50 | GST @8%: $0.52 | CASH $8.20 | Change $0.00,"M2116

UNIHAKKA INTERNATIONAL SON BHD
24 Mar 2048 18:23

(887388-U)
12, Jalan Tampoi 7/4,Kawasan Petindustian
Tampoi.81200 Johor Bahru,Johor

TAXINVOICE
Invoice #: OR18032402170368
ttem aty Total
‘SR 160700000027- 2 Meat + 3 Vege
$8.70 4 $8.70
SR (00100000064-Add Vegetable
$0.50 1 $0.50

Total Amount: $9.20
GST @8%: $0.52
Nett Total: $9.20

Payment Mode Amount

CASH $8.20

Change $0.00

GST Suinmary Arnouni() Tox(8)

‘SR= GST BOX 866 082
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive Of GST)
Thank You & Come Againl
Like and Follow Us on Facebook!
Facebook.comvBarWangRice
"
